Year;Scenario;Technology;Node_Type;Value;Country;Climate_Year;Unit_Name
2040;Distributed Energy;Electrolyser (load);Market;4,211734501;Cyprus;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;6,152450968;Czech Republic;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;5,853391822;Czech Republic;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;5,118808255;Czech Republic;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;95,75489262;Denmark;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;97,88788277;Denmark;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;85,98143532;Denmark;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;4,274955913;Estonia;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;4,242748218;Estonia;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;3,372272574;Estonia;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;153,9498301;Finland;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;138,5736372;Finland;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;123,6914716;Finland;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;78,78683601;France;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;77,01403429;France;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;68,16373327;France;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);SRES;1,815205425;France;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);SRES;1,833125578;France;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);SRES;1,653339424;France;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;178,8079104;Germany;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;183,8958731;Germany;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;152,8675923;Germany;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);SRES;18,42972612;Germany;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);SRES;19,00216369;Germany;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);SRES;17,01974587;Germany;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;45,8130807;Greece;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;43,99484458;Greece;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;42,40464092;Greece;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,548662882;Hungary;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,503652018;Hungary;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,474642863;Hungary;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;33,15580827;Ireland;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;33,75564256;Ireland;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;30,13530274;Ireland;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;38,73598109;Italy;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;34,58104272;Italy;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;34,11553351;Italy;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;9,868760914;Latvia;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;10,17752043;Latvia;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;8,992264485;Latvia;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;28,82900092;Lithuania;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;29,98140536;Lithuania;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;24,54830419;Lithuania;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;1,69079549;Luxembourg;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;1,723388519;Luxembourg;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;1,505887073;Luxembourg;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,000399629;Malta;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,000272386;Malta;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,001418846;Malta;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;71,67323334;Netherlands;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;73,05301398;Netherlands;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;61,26742988;Netherlands;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;75,97851478;Poland;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;78,57045168;Poland;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;64,62462912;Poland;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;9,190824929;Portugal;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;7,633216152;Portugal;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;8,504111545;Portugal;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;5,99599664;Romania;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;5,413568995;Romania;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;4,540371429;Romania;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;2,801907372;Slovakia;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;2,49060576;Slovakia;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;2,078427774;Slovakia;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;1,554861202;Slovenia;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;1,590807576;Slovenia;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;1,485574464;Slovenia;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;166,6462159;Spain;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;147,1538525;Spain;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;153,3575006;Spain;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;115,1644676;Sweden;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;108,3119508;Sweden;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;95,52493521;Sweden;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,832790183;Switzerland;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,788261848;Switzerland;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;0,671127928;Switzerland;CY2009;TWh
2040;Distributed Energy;Electrolyser (load);Market;172,5756461;UK;CY1995;TWh
2040;Distributed Energy;Electrolyser (load);Market;179,1993269;UK;CY2008;TWh
2040;Distributed Energy;Electrolyser (load);Market;157,3201751;UK;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;15,04407737;Austria;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;15,32457217;Austria;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;15,3992125;Austria;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;16,6824823;Belgium;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;16,38884159;Belgium;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;16,84673809;Belgium;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,555884394;Bulgaria;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,553813949;Bulgaria;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;3,548070738;Bulgaria;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,996594889;Croatia;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,998683179;Croatia;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,001332377;Croatia;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,224353642;Cyprus;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,230914532;Cyprus;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,229211711;Cyprus;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;6,49109532;Czech Republic;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;6,415682762;Czech Republic;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;6,607879347;Czech Republic;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,377460369;Denmark;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,264759155;Denmark;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,354049079;Denmark;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,782015369;Estonia;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,748427353;Estonia;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,757773593;Estonia;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,658552189;Finland;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,563608157;Finland;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,611614612;Finland;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;59,23338442;France;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;60,50188571;France;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;62,16529423;France;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;103,994367;Germany;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;102,7297062;Germany;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;108,222883;Germany;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,068880538;Greece;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,081787942;Greece;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;6,877137297;Greece;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,797705365;Hungary;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;4,844848669;Hungary;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,036709267;Hungary;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,947761632;Ireland;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,888136056;Ireland;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;5,87387248;Ireland;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;41,91580885;Italy;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;41,92290394;Italy;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;41,84104561;Italy;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,136097843;Latvia;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,113252892;Latvia;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;1,133144696;Latvia;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,499957205;Lithuania;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,382383577;Lithuania;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,431133034;Lithuania;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,58961358;Luxembourg;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,587563793;Luxembourg;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,595663685;Luxembourg;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,246139409;Malta;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,244062061;Malta;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;0,246362926;Malta;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;17,81441699;Netherlands;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;16,81933182;Netherlands;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;17,47260035;Netherlands;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;22,32545935;Poland;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;21,01478148;Poland;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;21,83833946;Poland;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,940328426;Portugal;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,983646222;Portugal;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;8,215187002;Portugal;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,169506365;Romania;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,166854248;Romania;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;7,166363399;Romania;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,481463811;Slovakia;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,474350499;Slovakia;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,521871767;Slovakia;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,888225625;Slovenia;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,916846709;Slovenia;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;2,924389755;Slovenia;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;44,15345301;Spain;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;44,22581703;Spain;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;45,0203209;Spain;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;12,01877256;Sweden;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;11,77557386;Sweden;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;12,07420788;Sweden;CY2009;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;54,53592815;UK;CY1995;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;54,33792932;UK;CY2008;TWh
2040;Distributed Energy;EV (incl. battery charge for V2G and losses);Electric Vehicle;53,49411322;UK;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,168;Bulgaria;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,16;Bulgaria;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,167;Bulgaria;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,204;Croatia;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,199;Croatia;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,207;Croatia;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,015;Cyprus;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,015;Cyprus;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,015;Cyprus;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,005;Finland;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,005;Finland;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,007;Finland;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,21;Germany;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,33;Germany;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,393;Germany;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,146;Greece;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,142;Greece;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,144;Greece;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,461;Hungary;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,441;Hungary;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,457;Hungary;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,203;Ireland;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,24;Ireland;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,24;Ireland;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,167;Italy;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,191;Italy;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,291;Italy;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,027;Latvia;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,027;Latvia;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,028;Latvia;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,032;Lithuania;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,027;Lithuania;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,033;Lithuania;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,027;Luxembourg;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,032;Luxembourg;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,033;Luxembourg;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,416;Poland;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,384;Poland;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,418;Poland;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,002;Portugal;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,004;Portugal;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,004;Portugal;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,05;Romania;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,063;Romania;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,064;Romania;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,034;Slovakia;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,034;Slovakia;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,033;Slovakia;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,004;Slovenia;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,004;Slovenia;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,005;Slovenia;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,054;Sweden;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,071;Sweden;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;0,069;Sweden;CY2009;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;3,182;UK;CY1995;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;3,485;UK;CY2008;TWh
2040;Distributed Energy;H2 Heat Pump (load);Prosumer;3,535;UK;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;10,864;Albania;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;10,852;Albania;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;10,869;Albania;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;81,563;Austria;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;80,709;Austria;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;81,831;Austria;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;34,525;Austria;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;33,339;Austria;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;35,631;Austria;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;98,299;Belgium;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;98,255;Belgium;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;98,474;Belgium;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;42,116;Belgium;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;42,345;Belgium;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;43,309;Belgium;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;13,008;Bosnia and Herzegovina;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;12,948;Bosnia and Herzegovina;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;13,024;Bosnia and Herzegovina;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;19,581;Bulgaria;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;19,332;Bulgaria;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;19,434;Bulgaria;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;16,497;Bulgaria;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;16,178;Bulgaria;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;16,273;Bulgaria;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;6,422;Croatia;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;6,375;Croatia;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;6,439;Croatia;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;10,174;Croatia;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;10,202;Croatia;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;10,514;Croatia;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;4,269;Cyprus;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;4,283;Cyprus;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;4,288;Cyprus;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;1,994;Cyprus;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;2,025;Cyprus;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;2;Cyprus;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;50,673;Czech Republic;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;50,677;Czech Republic;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;50,745;Czech Republic;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;39,387;Czech Republic;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;40,538;Czech Republic;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;41,316;Czech Republic;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;22,404;Denmark;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;21,454;Denmark;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;22,36;Denmark;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;18,633;Denmark;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;17,353;Denmark;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;18,598;Denmark;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;3,877;Estonia;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;3,846;Estonia;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;3,887;Estonia;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;6,203;Estonia;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;5,797;Estonia;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;6,434;Estonia;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;98,455;Finland;CY1995;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;96,574;Finland;CY2008;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Market;99,577;Finland;CY2009;TWh
2040;Distributed Energy;Native Demand (excl. pump load and battery charge);Prosumer;55,387;Finland;CY1995;TWh
