,AL00,AT00,BA00,BE00,BG00,CH00,CY00,CZ00,DE00,DKE1,DKW1,EE00,ES00,FI00,FR00,FR15,GB00,GBNI,GR00,GR03,HR00,HU00,IE00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,LT00,LUB1,LUF1,LUG1,LUV1,LV00,ME00,MK00,MT00,NL00,NOM1,NON1,NOS0,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SI00,SK00,ITCO,ITVI
2009-01-05 04:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 05:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 06:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 07:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 08:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 09:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 10:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 11:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 12:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
2009-01-05 13:00:00,0.0,434.1233715664616,35.77844400396432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819577954406273,0.0,158.78120641519828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58520659387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117633032898015,0.0,0.0,0.0,0.0,0.0,0.0,257.89294529947523,42.89103769332467,0.0,0.0
