carrier,index_carrier,bus,p_nom,e_nom,efficiency,country,unit,open_tyndp_type
dsr,dsr-24h-150.0eur,LV00,10.0,0.0,1.0,LV,MW,
dsr,dsr-24h-200.0eur,LV00,20.0,0.0,1.0,LV,MW,
dsr,dsr-24h-300.0eur,LV00,40.0,0.0,1.0,LV,MW,
dsr,dsr-24h-500.0eur,LV00,80.0,0.0,1.0,LV,MW,
hydro-ror,hydro-ror-turbine,LV00,0,0.0,1.0,LV,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,LV00,0.0,16.0004,1.0,LV,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,LV00,1592,0.0,1.0,LV,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,LV00,0.0,0,1.0,LV,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,LV00,0,0.0,1.0,LV,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,LV00,0.0,0,1.0,LV,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,LV00,0,0.0,1.0,LV,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,LV00,0,0.0,1.0,LV,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,LV00,0.0,0,1.0,LV,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,LV00,0,0.0,1.0,LV,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,LV00,0,0.0,1.0,LV,MW,hydro-phs-pure-pump
other-res,other-res,LV00,159.0179090909091,0.0,1.0,LV,MW,other-res
uranium,nuclear,LY00,,0.0,1.0,LY,MW,nuclear
coal,coal-old1,LY00,,0.0,1.0,LY,MW,coal
coal,coal-old2,LY00,,0.0,1.0,LY,MW,coal
coal,coal-new,LY00,,0.0,1.0,LY,MW,coal
coal,coal-ccs,LY00,,0.0,1.0,LY,MW,coal-ccs
lignite,lignite-old1,LY00,,0.0,1.0,LY,MW,lignite
lignite,lignite-old2,LY00,,0.0,1.0,LY,MW,lignite
lignite,lignite-new,LY00,,0.0,1.0,LY,MW,lignite
lignite,lignite-ccs,LY00,,0.0,1.0,LY,MW,lignite-ccs
gas,gas-conv-old1,LY00,,0.0,1.0,LY,MW,gas-conv
gas,gas-conv-old2,LY00,4550.0,0.0,1.0,LY,MW,gas-conv
gas,gas-ccgt-old1,LY00,,0.0,1.0,LY,MW,gas-ccgt
gas,gas-ccgt-old2,LY00,1485.0,0.0,1.0,LY,MW,gas-ccgt
gas,gas-ccgt-new,LY00,1570.0,0.0,1.0,LY,MW,gas-ccgt
gas,gas-ccgt-ccs,LY00,,0.0,1.0,LY,MW,gas-ccgt-ccs
gas,gas-ocgt-old,LY00,,0.0,1.0,LY,MW,gas-ocgt
gas,gas-ocgt-new,LY00,3740.0,0.0,1.0,LY,MW,gas-ocgt
oil-light,oil-light,LY00,,0.0,1.0,LY,MW,oil-light
oil-heavy,oil-heavy-old1,LY00,,0.0,1.0,LY,MW,oil-heavy
oil-heavy,oil-heavy-old2,LY00,350.0,0.0,1.0,LY,MW,oil-heavy
oil-shale,oil-shale-old,LY00,,0.0,1.0,LY,MW,oil-shale
oil-shale,oil-shale-new,LY00,,0.0,1.0,LY,MW,oil-shale
gas,gas-ccgt-present1,LY00,2460.0,0.0,1.0,LY,MW,gas-ccgt
gas,gas-ccgt-present2,LY00,,0.0,1.0,LY,MW,gas-ccgt
hydro-ror,hydro-ror-turbine,LY00,0,0.0,1.0,LY,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,LY00,0.0,0,1.0,LY,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,LY00,0,0.0,1.0,LY,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,LY00,0.0,0,1.0,LY,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,LY00,0,0.0,1.0,LY,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,LY00,0.0,0,1.0,LY,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,LY00,0,0.0,1.0,LY,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,LY00,0,0.0,1.0,LY,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,LY00,0.0,0,1.0,LY,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,LY00,0,0.0,1.0,LY,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,LY00,0,0.0,1.0,LY,MW,hydro-phs-pure-pump
other-res,other-res,LY00,0,0.0,1.0,LY,MW,other-res
uranium,nuclear,MA00,,0.0,1.0,MA,MW,nuclear
coal,coal-old1,MA00,280.0,0.0,1.0,MA,MW,coal
coal,coal-old2,MA00,2236.0,0.0,1.0,MA,MW,coal
coal,coal-new,MA00,1250.0,0.0,1.0,MA,MW,coal
coal,coal-ccs,MA00,,0.0,1.0,MA,MW,coal-ccs
lignite,lignite-old1,MA00,,0.0,1.0,MA,MW,lignite
lignite,lignite-old2,MA00,,0.0,1.0,MA,MW,lignite
lignite,lignite-new,MA00,,0.0,1.0,MA,MW,lignite
lignite,lignite-ccs,MA00,,0.0,1.0,MA,MW,lignite-ccs
gas,gas-conv-old1,MA00,,0.0,1.0,MA,MW,gas-conv
gas,gas-conv-old2,MA00,,0.0,1.0,MA,MW,gas-conv
gas,gas-ccgt-old1,MA00,,0.0,1.0,MA,MW,gas-ccgt
gas,gas-ccgt-old2,MA00,,0.0,1.0,MA,MW,gas-ccgt
gas,gas-ccgt-new,MA00,450.0,0.0,1.0,MA,MW,gas-ccgt
gas,gas-ccgt-ccs,MA00,,0.0,1.0,MA,MW,gas-ccgt-ccs
gas,gas-ocgt-old,MA00,615.0,0.0,1.0,MA,MW,gas-ocgt
gas,gas-ocgt-new,MA00,,0.0,1.0,MA,MW,gas-ocgt
oil-light,oil-light,MA00,,0.0,1.0,MA,MW,oil-light
oil-heavy,oil-heavy-old1,MA00,180.0,0.0,1.0,MA,MW,oil-heavy
oil-heavy,oil-heavy-old2,MA00,495.0,0.0,1.0,MA,MW,oil-heavy
oil-shale,oil-shale-old,MA00,,0.0,1.0,MA,MW,oil-shale
oil-shale,oil-shale-new,MA00,,0.0,1.0,MA,MW,oil-shale
gas,gas-ccgt-present1,MA00,,0.0,1.0,MA,MW,gas-ccgt
gas,gas-ccgt-present2,MA00,830.0,0.0,1.0,MA,MW,gas-ccgt
hydro-ror,hydro-ror-turbine,MA00,0,0.0,1.0,MA,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,MA00,0.0,2.5,1.0,MA,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,MA00,1454,0.0,1.0,MA,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,MA00,0.0,0,1.0,MA,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,MA00,0,0.0,1.0,MA,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,MA00,0.0,0,1.0,MA,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,MA00,0,0.0,1.0,MA,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,MA00,0,0.0,1.0,MA,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,MA00,0.0,6.5,1.0,MA,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,MA00,814,0.0,1.0,MA,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,MA00,-814,0.0,1.0,MA,MW,hydro-phs-pure-pump
other-res,other-res,MA00,0,0.0,1.0,MA,MW,other-res
uranium,nuclear,MD00,0.0,0.0,1.0,MD,MW,nuclear
coal,coal-old1,MD00,760.0,0.0,1.0,MD,MW,coal
coal,coal-old2,MD00,0.0,0.0,1.0,MD,MW,coal
coal,coal-new,MD00,0.0,0.0,1.0,MD,MW,coal
coal,coal-ccs,MD00,0.0,0.0,1.0,MD,MW,coal-ccs
lignite,lignite-old1,MD00,0.0,0.0,1.0,MD,MW,lignite
lignite,lignite-old2,MD00,0.0,0.0,1.0,MD,MW,lignite
lignite,lignite-new,MD00,0.0,0.0,1.0,MD,MW,lignite
lignite,lignite-ccs,MD00,0.0,0.0,1.0,MD,MW,lignite-ccs
gas,gas-conv-old1,MD00,1165.2,0.0,1.0,MD,MW,gas-conv
gas,gas-conv-old2,MD00,0.0,0.0,1.0,MD,MW,gas-conv
gas,gas-ccgt-old1,MD00,0.0,0.0,1.0,MD,MW,gas-ccgt
gas,gas-ccgt-old2,MD00,0.0,0.0,1.0,MD,MW,gas-ccgt
gas,gas-ccgt-new,MD00,0.0,0.0,1.0,MD,MW,gas-ccgt
gas,gas-ccgt-ccs,MD00,0.0,0.0,1.0,MD,MW,gas-ccgt-ccs
gas,gas-ocgt-old,MD00,0.0,0.0,1.0,MD,MW,gas-ocgt
gas,gas-ocgt-new,MD00,33.0,0.0,1.0,MD,MW,gas-ocgt
oil-light,oil-light,MD00,0.0,0.0,1.0,MD,MW,oil-light
oil-heavy,oil-heavy-old1,MD00,0.0,0.0,1.0,MD,MW,oil-heavy
oil-heavy,oil-heavy-old2,MD00,0.0,0.0,1.0,MD,MW,oil-heavy
oil-shale,oil-shale-old,MD00,0.0,0.0,1.0,MD,MW,oil-shale
oil-shale,oil-shale-new,MD00,0.0,0.0,1.0,MD,MW,oil-shale
gas,gas-ccgt-present1,MD00,0.0,0.0,1.0,MD,MW,gas-ccgt
gas,gas-ccgt-present2,MD00,0.0,0.0,1.0,MD,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,MD00,0.0,0.0,1.0,MD,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,MD00,0.0,0.0,1.0,MD,MW,h2-ccgt
hydro-ror,hydro-ror-turbine,MD00,0,0.0,1.0,MD,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,MD00,0.0,0,1.0,MD,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,MD00,0,0.0,1.0,MD,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,MD00,0.0,0,1.0,MD,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,MD00,0,0.0,1.0,MD,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,MD00,0.0,0,1.0,MD,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,MD00,0,0.0,1.0,MD,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,MD00,0,0.0,1.0,MD,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,MD00,0.0,0,1.0,MD,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,MD00,0,0.0,1.0,MD,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,MD00,0,0.0,1.0,MD,MW,hydro-phs-pure-pump
other-res,other-res,MD00,30,0.0,1.0,MD,MW,other-res
uranium,nuclear,ME00,0.0,0.0,1.0,ME,MW,nuclear
coal,coal-old1,ME00,0.0,0.0,1.0,ME,MW,coal
coal,coal-old2,ME00,0.0,0.0,1.0,ME,MW,coal
coal,coal-new,ME00,0.0,0.0,1.0,ME,MW,coal
coal,coal-ccs,ME00,0.0,0.0,1.0,ME,MW,coal-ccs
lignite,lignite-old1,ME00,0.0,0.0,1.0,ME,MW,lignite
lignite,lignite-old2,ME00,225.0,0.0,1.0,ME,MW,lignite
lignite,lignite-new,ME00,225.0,0.0,1.0,ME,MW,lignite
lignite,lignite-ccs,ME00,0.0,0.0,1.0,ME,MW,lignite-ccs
gas,gas-conv-old1,ME00,0.0,0.0,1.0,ME,MW,gas-conv
gas,gas-conv-old2,ME00,0.0,0.0,1.0,ME,MW,gas-conv
gas,gas-ccgt-old1,ME00,0.0,0.0,1.0,ME,MW,gas-ccgt
gas,gas-ccgt-old2,ME00,0.0,0.0,1.0,ME,MW,gas-ccgt
gas,gas-ccgt-new,ME00,0.0,0.0,1.0,ME,MW,gas-ccgt
gas,gas-ccgt-ccs,ME00,0.0,0.0,1.0,ME,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ME00,0.0,0.0,1.0,ME,MW,gas-ocgt
gas,gas-ocgt-new,ME00,0.0,0.0,1.0,ME,MW,gas-ocgt
oil-light,oil-light,ME00,0.0,0.0,1.0,ME,MW,oil-light
oil-heavy,oil-heavy-old1,ME00,0.0,0.0,1.0,ME,MW,oil-heavy
oil-heavy,oil-heavy-old2,ME00,0.0,0.0,1.0,ME,MW,oil-heavy
oil-shale,oil-shale-old,ME00,0.0,0.0,1.0,ME,MW,oil-shale
oil-shale,oil-shale-new,ME00,0.0,0.0,1.0,ME,MW,oil-shale
gas,gas-ccgt-present1,ME00,0.0,0.0,1.0,ME,MW,gas-ccgt
gas,gas-ccgt-present2,ME00,0.0,0.0,1.0,ME,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ME00,0.0,0.0,1.0,ME,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ME00,0.0,0.0,1.0,ME,MW,h2-ccgt
battery,battery-charge,ME00,0,0.0,0.0,ME,MW,battery-charge
battery,battery-discharge,ME00,0,0.0,0.0,ME,MW,battery-discharge
battery,battery-store,ME00,0.0,0,0.0,ME,MWh,battery-store
hydro-ror,hydro-ror-turbine,ME00,78.85300000000001,0.0,1.0,ME,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,ME00,0.0,0,1.0,ME,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,ME00,0,0.0,1.0,ME,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,ME00,0.0,582.4000000000001,1.0,ME,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,ME00,1058.4,0.0,1.0,ME,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ME00,0.0,0,1.0,ME,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ME00,0,0.0,1.0,ME,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ME00,0,0.0,1.0,ME,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ME00,0.0,0,1.0,ME,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ME00,0,0.0,1.0,ME,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ME00,0,0.0,1.0,ME,MW,hydro-phs-pure-pump
other-res,other-res,ME00,49,0.0,1.0,ME,MW,other-res
uranium,nuclear,MK00,0.0,0.0,1.0,MK,MW,nuclear
coal,coal-old1,MK00,0.0,0.0,1.0,MK,MW,coal
coal,coal-old2,MK00,0.0,0.0,1.0,MK,MW,coal
coal,coal-new,MK00,0.0,0.0,1.0,MK,MW,coal
coal,coal-ccs,MK00,0.0,0.0,1.0,MK,MW,coal-ccs
lignite,lignite-old1,MK00,0.0,0.0,1.0,MK,MW,lignite
lignite,lignite-old2,MK00,0.0,0.0,1.0,MK,MW,lignite
lignite,lignite-new,MK00,0.0,0.0,1.0,MK,MW,lignite
lignite,lignite-ccs,MK00,0.0,0.0,1.0,MK,MW,lignite-ccs
gas,gas-conv-old1,MK00,60.0,0.0,1.0,MK,MW,gas-conv
gas,gas-conv-old2,MK00,0.0,0.0,1.0,MK,MW,gas-conv
gas,gas-ccgt-old1,MK00,0.0,0.0,1.0,MK,MW,gas-ccgt
gas,gas-ccgt-old2,MK00,0.0,0.0,1.0,MK,MW,gas-ccgt
gas,gas-ccgt-new,MK00,699.5,0.0,1.0,MK,MW,gas-ccgt
gas,gas-ccgt-ccs,MK00,0.0,0.0,1.0,MK,MW,gas-ccgt-ccs
gas,gas-ocgt-old,MK00,0.0,0.0,1.0,MK,MW,gas-ocgt
gas,gas-ocgt-new,MK00,0.0,0.0,1.0,MK,MW,gas-ocgt
oil-light,oil-light,MK00,0.0,0.0,1.0,MK,MW,oil-light
oil-heavy,oil-heavy-old1,MK00,0.0,0.0,1.0,MK,MW,oil-heavy
oil-heavy,oil-heavy-old2,MK00,0.0,0.0,1.0,MK,MW,oil-heavy
oil-shale,oil-shale-old,MK00,0.0,0.0,1.0,MK,MW,oil-shale
oil-shale,oil-shale-new,MK00,0.0,0.0,1.0,MK,MW,oil-shale
gas,gas-ccgt-present1,MK00,0.0,0.0,1.0,MK,MW,gas-ccgt
gas,gas-ccgt-present2,MK00,0.0,0.0,1.0,MK,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,MK00,0.0,0.0,1.0,MK,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,MK00,0.0,0.0,1.0,MK,MW,h2-ccgt
battery,battery-charge,MK00,0,0.0,0.0,MK,MW,battery-charge
battery,battery-discharge,MK00,0,0.0,0.0,MK,MW,battery-discharge
battery,battery-store,MK00,0.0,0,0.0,MK,MWh,battery-store
hydro-ror,hydro-ror-turbine,MK00,230.5000011,0.0,1.0,MK,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,MK00,0.0,0,1.0,MK,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,MK00,0,0.0,1.0,MK,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,MK00,0.0,628.3369999999999,1.0,MK,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,MK00,728.6,0.0,1.0,MK,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,MK00,0.0,0,1.0,MK,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,MK00,0,0.0,1.0,MK,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,MK00,0,0.0,1.0,MK,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,MK00,0.0,0,1.0,MK,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,MK00,0,0.0,1.0,MK,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,MK00,0,0.0,1.0,MK,MW,hydro-phs-pure-pump
other-res,other-res,MK00,31,0.0,1.0,MK,MW,other-res
uranium,nuclear,MT00,0.0,0.0,1.0,MT,MW,nuclear
coal,coal-old1,MT00,0.0,0.0,1.0,MT,MW,coal
coal,coal-old2,MT00,0.0,0.0,1.0,MT,MW,coal
coal,coal-new,MT00,0.0,0.0,1.0,MT,MW,coal
coal,coal-ccs,MT00,0.0,0.0,1.0,MT,MW,coal-ccs
lignite,lignite-old1,MT00,0.0,0.0,1.0,MT,MW,lignite
lignite,lignite-old2,MT00,0.0,0.0,1.0,MT,MW,lignite
lignite,lignite-new,MT00,0.0,0.0,1.0,MT,MW,lignite
lignite,lignite-ccs,MT00,0.0,0.0,1.0,MT,MW,lignite-ccs
gas,gas-conv-old1,MT00,0.0,0.0,1.0,MT,MW,gas-conv
gas,gas-conv-old2,MT00,0.0,0.0,1.0,MT,MW,gas-conv
gas,gas-ccgt-old1,MT00,123.3,0.0,1.0,MT,MW,gas-ccgt
gas,gas-ccgt-old2,MT00,204.0,0.0,1.0,MT,MW,gas-ccgt
gas,gas-ccgt-new,MT00,0.0,0.0,1.0,MT,MW,gas-ccgt
gas,gas-ccgt-ccs,MT00,0.0,0.0,1.0,MT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,MT00,0.0,0.0,1.0,MT,MW,gas-ocgt
gas,gas-ocgt-new,MT00,0.0,0.0,1.0,MT,MW,gas-ocgt
oil-light,oil-light,MT00,0.0,0.0,1.0,MT,MW,oil-light
oil-heavy,oil-heavy-old1,MT00,0.0,0.0,1.0,MT,MW,oil-heavy
oil-heavy,oil-heavy-old2,MT00,0.0,0.0,1.0,MT,MW,oil-heavy
oil-shale,oil-shale-old,MT00,0.0,0.0,1.0,MT,MW,oil-shale
oil-shale,oil-shale-new,MT00,0.0,0.0,1.0,MT,MW,oil-shale
gas,gas-ccgt-present1,MT00,0.0,0.0,1.0,MT,MW,gas-ccgt
gas,gas-ccgt-present2,MT00,150.0,0.0,1.0,MT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,MT00,0.0,0.0,1.0,MT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,MT00,0.0,0.0,1.0,MT,MW,h2-ccgt
battery,battery-charge,MT00,0,0.0,0.0,MT,MW,battery-charge
battery,battery-discharge,MT00,0,0.0,0.0,MT,MW,battery-discharge
battery,battery-store,MT00,0.0,0,0.0,MT,MWh,battery-store
hydro-ror,hydro-ror-turbine,MT00,0,0.0,1.0,MT,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,MT00,0.0,0,1.0,MT,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,MT00,0,0.0,1.0,MT,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,MT00,0.0,0,1.0,MT,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,MT00,0,0.0,1.0,MT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,MT00,0.0,0,1.0,MT,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,MT00,0,0.0,1.0,MT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,MT00,0,0.0,1.0,MT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,MT00,0.0,0,1.0,MT,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,MT00,0,0.0,1.0,MT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,MT00,0,0.0,1.0,MT,MW,hydro-phs-pure-pump
other-res,other-res,MT00,0,0.0,1.0,MT,MW,other-res
uranium,nuclear,NL00,486.0,0.0,1.0,NL,MW,nuclear
coal,coal-old1,NL00,0.0,0.0,1.0,NL,MW,coal
coal,coal-old2,NL00,0.0,0.0,1.0,NL,MW,coal
coal,coal-new,NL00,0.0,0.0,1.0,NL,MW,coal
coal,coal-ccs,NL00,0.0,0.0,1.0,NL,MW,coal-ccs
lignite,lignite-old1,NL00,0.0,0.0,1.0,NL,MW,lignite
lignite,lignite-old2,NL00,0.0,0.0,1.0,NL,MW,lignite
lignite,lignite-new,NL00,0.0,0.0,1.0,NL,MW,lignite
lignite,lignite-ccs,NL00,0.0,0.0,1.0,NL,MW,lignite-ccs
gas,gas-conv-old1,NL00,0.0,0.0,1.0,NL,MW,gas-conv
gas,gas-conv-old2,NL00,0.0,0.0,1.0,NL,MW,gas-conv
gas,gas-ccgt-old1,NL00,0.0,0.0,1.0,NL,MW,gas-ccgt
gas,gas-ccgt-old2,NL00,2536.5,0.0,1.0,NL,MW,gas-ccgt
gas,gas-ccgt-new,NL00,0.0,0.0,1.0,NL,MW,gas-ccgt
gas,gas-ccgt-ccs,NL00,0.0,0.0,1.0,NL,MW,gas-ccgt-ccs
gas,gas-ocgt-old,NL00,165.0,0.0,1.0,NL,MW,gas-ocgt
gas,gas-ocgt-new,NL00,314.0,0.0,1.0,NL,MW,gas-ocgt
oil-light,oil-light,NL00,0.0,0.0,1.0,NL,MW,oil-light
oil-heavy,oil-heavy-old1,NL00,0.0,0.0,1.0,NL,MW,oil-heavy
oil-heavy,oil-heavy-old2,NL00,0.0,0.0,1.0,NL,MW,oil-heavy
oil-shale,oil-shale-old,NL00,0.0,0.0,1.0,NL,MW,oil-shale
oil-shale,oil-shale-new,NL00,0.0,0.0,1.0,NL,MW,oil-shale
gas,gas-ccgt-present1,NL00,0.0,0.0,1.0,NL,MW,gas-ccgt
gas,gas-ccgt-present2,NL00,7083.0,0.0,1.0,NL,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,NL00,0.0,0.0,1.0,NL,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,NL00,1855.0,0.0,1.0,NL,MW,h2-ccgt
battery,battery-charge,NL00,9331,0.0,0.9199999999999999,NL,MW,battery-charge
battery,battery-discharge,NL00,9331,0.0,0.9199999999999999,NL,MW,battery-discharge
battery,battery-store,NL00,0.0,26397.2,0.9199999999999999,NL,MWh,battery-store
chp,chp-gas-ccgt-old-1-industrial-200eur,NL00,1217.425,0.0,0.4,NL,MW,
chp,chp-gas-ccgt-old-1-industrial-520eur,NL00,240.075,0.0,0.4,NL,MW,
chp,chp-gas-ccgt-old-1-other-0eur,NL00,2638.9,0.0,0.4,NL,MW,
chp,chp-gas-ccgt-old-1-other-509.9999999999999eur,NL00,157.1,0.0,0.4,NL,MW,
chp,chp-gas-ccgt-old-1-other-530eur,NL00,128.0,0.0,0.4,NL,MW,
dsr,dsr-24h-500.0eur,NL00,1687.0,0.0,1.0,NL,MW,
hydro-ror,hydro-ror-turbine,NL00,37,0.0,1.0,NL,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,NL00,0.0,0,1.0,NL,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,NL00,0,0.0,1.0,NL,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,NL00,0.0,0,1.0,NL,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,NL00,0,0.0,1.0,NL,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,NL00,0.0,0,1.0,NL,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,NL00,0,0.0,1.0,NL,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,NL00,0,0.0,1.0,NL,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,NL00,0.0,0,1.0,NL,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,NL00,0,0.0,1.0,NL,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,NL00,0,0.0,1.0,NL,MW,hydro-phs-pure-pump
other-res,other-res,NL00,415,0.0,1.0,NL,MW,other-res
uranium,nuclear,NL60,,0.0,1.0,NL,MW,nuclear
coal,coal-old1,NL60,,0.0,1.0,NL,MW,coal
coal,coal-old2,NL60,,0.0,1.0,NL,MW,coal
coal,coal-new,NL60,,0.0,1.0,NL,MW,coal
coal,coal-ccs,NL60,,0.0,1.0,NL,MW,coal-ccs
lignite,lignite-old1,NL60,,0.0,1.0,NL,MW,lignite
lignite,lignite-old2,NL60,,0.0,1.0,NL,MW,lignite
lignite,lignite-new,NL60,,0.0,1.0,NL,MW,lignite
lignite,lignite-ccs,NL60,,0.0,1.0,NL,MW,lignite-ccs
gas,gas-conv-old1,NL60,,0.0,1.0,NL,MW,gas-conv
gas,gas-conv-old2,NL60,,0.0,1.0,NL,MW,gas-conv
gas,gas-ccgt-old1,NL60,,0.0,1.0,NL,MW,gas-ccgt
gas,gas-ccgt-old2,NL60,,0.0,1.0,NL,MW,gas-ccgt
gas,gas-ccgt-new,NL60,,0.0,1.0,NL,MW,gas-ccgt
gas,gas-ccgt-ccs,NL60,,0.0,1.0,NL,MW,gas-ccgt-ccs
gas,gas-ocgt-old,NL60,,0.0,1.0,NL,MW,gas-ocgt
gas,gas-ocgt-new,NL60,,0.0,1.0,NL,MW,gas-ocgt
oil-light,oil-light,NL60,,0.0,1.0,NL,MW,oil-light
oil-heavy,oil-heavy-old1,NL60,,0.0,1.0,NL,MW,oil-heavy
oil-heavy,oil-heavy-old2,NL60,,0.0,1.0,NL,MW,oil-heavy
oil-shale,oil-shale-old,NL60,,0.0,1.0,NL,MW,oil-shale
