country,year,electricity residential space,total residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,electricity residential,distributed heat residential,thermal uses residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,distributed heat services,thermal uses services,total agriculture electricity,total agriculture heat,total agriculture machinery,total agriculture,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,total international navigation
NO,2000,22.33615889933068,30.597477944288606,4.021322035378852,2.9355650858265623,2.117932364727672,1.5460906262512006,44.49467039,34.641001700000004,,,12.16835144841306,8.882896557341533,1.8433329365069102,1.3456330436500443,1.399621018945114,1.0217233438299331,24.727671110000003,20.589996230000004,,,0.36504644156048943,0.36504644156048943,0.36504644156048943,3.7581065700000007,34.65242236,0.0,0.4652644799003095,21.140578640030434,0.0,1.8533778901672286,0.0,4.22472244403808,0.0,6.968478905863956,0.8275326500000001,0.6239960200000001,0.6079665109701375,0.4759862523812366,0.2195661390298625,0.14800976761876353,6.990549140094164,0.684750769905837,3.231564111948817,3.7589850281453474,0.3013507680511838,0.38340000185465317,3.5329148800000008,4.142385030000001,8.41472368,9.65744733
NO,2001,23.74809356227519,32.53163501681533,4.275521694246075,3.121130836799635,2.2518131332612734,1.6438235872807296,46.352551260000006,35.87600303000001,,,16.00030683488463,11.680223989465778,2.423819915787025,1.769388538524528,1.8403779551088049,1.3434759072294276,29.559680250000007,24.119003430000003,,,0.39397437730652884,0.39397437730652884,0.39397437730652884,4.05591598,35.91961553,0.0,0.4822785854381041,21.913661588869754,0.0,1.9211534638183205,0.0,4.379214945907457,0.0,7.223306945966369,0.8395231800000001,0.6359981800000001,0.6167756385481042,0.4851415401968223,0.22274754145189593,0.15085663980317782,6.771099912970504,0.6647615570294971,2.957795603505086,3.8133043094654178,0.27582122649491464,0.38894033053458243,3.2336168300000003,4.20224464,8.253357430000001,9.47561228
NO,2002,26.378091430841415,36.13437182307043,4.74901708929279,3.466782475183737,2.501191624438112,1.8258698858398217,46.283783070000005,34.64700278000001,,,19.289369382770484,14.081239649422454,2.922066317565634,2.1331084118229127,2.2186905880206833,1.6196441292550987,30.882081030000002,24.323005260000002,,,0.3688975499667162,0.3688975499667162,0.3688975499667162,3.7977532400000005,36.44922247,0.0,0.48938941004167147,22.236761574407847,0.0,1.949479385246779,0.0,4.443783082088293,0.0,7.329809018215415,0.76099742,0.6299971000000001,0.5590848243808584,0.48056389628902946,0.20191259561914163,0.14943320371097066,6.822523531271802,0.6729765787281998,2.618103510572301,4.204420020699501,0.24414415942769935,0.4288324193005005,2.8622476700000004,4.633252440000001,8.159666150000001,7.801276070000001
NO,2003,27.956084879436755,38.29600668415994,5.033113377070814,3.674172765261694,2.650818219197359,1.935097300014072,44.355912860000004,32.02299566000001,,,16.68397627043488,12.179302677417462,2.527386154284945,1.84499189262801,1.9190145819405573,1.400880644816607,26.506153970000003,20.833005080000003,,,0.35852813839125264,0.35852813839125264,0.35852813839125264,3.6910014700000007,36.251582250000006,0.0,0.4867357723475913,22.116186205392207,0.0,1.9389086375469413,0.0,4.419687361892916,0.0,7.290064272820355,0.78760686,0.6199953000000001,0.5786340813143089,0.4729344897760414,0.20897277868569106,0.14706081022395878,5.893563030449998,0.5721005795500025,3.318763663676552,2.5747993667734463,0.3094823263234488,0.26261825322655374,3.628245990000001,2.83741762,8.93088634,6.53238492
NO,2004,26.926541498579155,36.88567328572487,4.847758074823874,3.538863394621428,2.5531960963857774,1.8638331503616175,44.283725450000006,32.404994640000005,,,16.36828919803863,11.948851114568201,2.4795640330514788,1.8100817441275794,1.8827038077318903,1.3743737796442799,27.151805050000007,21.58600106,,,0.37957197746171084,0.37957197746171084,0.37957197746171084,3.9076451100000007,37.58925322,0.0,0.5046961556555475,22.932265902274057,0.0,2.01045370225729,0.0,4.582772311943063,0.0,7.559065147870048,0.7705805400000001,0.5910017100000001,0.5661252910387096,0.450818082291298,0.20445524896129055,0.14018362770870219,6.208571123467875,0.6045154765321268,3.2861156919487957,2.922455431519079,0.3064378280512051,0.2980776484809216,3.5925535200000005,3.2205330800000005,9.01052858,6.023828280000001
NO,2005,27.270812284706217,37.357277102337285,4.909739353907246,3.5841097283522894,2.5858401263398534,1.887663292228093,46.03661068000001,34.0060037,,,15.484331193046039,11.303561770923608,2.345656912436197,1.7123295460784236,1.7810297059525755,1.30015168534538,27.21922416,21.95399752,,,0.39198386600944135,0.39198386600944135,0.39198386600944135,4.03542392,37.735721440000006,0.0,0.5066627269818537,23.02162251033473,0.0,2.0182875257556874,0.0,4.600629290885077,0.0,7.5885193860426625,0.7686150700000001,0.6010035100000001,0.5646813118333979,0.45844748880428604,0.20393375816660225,0.14255602119571406,6.486462972041904,0.6374586379580978,2.760067401972402,3.726395570069502,0.25738261802759876,0.380076019930499,3.0174500200000005,4.106471590000001,9.618696170000002,8.152443920000001
NO,2006,27.471696226071398,37.63246058365945,4.945905779101766,3.610511218744289,2.6048881015485237,1.9015683141304223,45.765224630000006,33.645997050000005,,,17.225090590302827,12.574316130921064,2.60935731138513,1.9048308373111447,1.9812543174503447,1.4463156517387517,27.01715291,21.160005790000003,,,0.38135010730371754,0.38135010730371754,0.38135010730371754,3.9259507300000007,39.58927595000001,0.0,0.531549676185656,24.152429888680388,0.0,2.1174245185859273,0.0,4.8266092601435675,0.0,7.961262606404473,0.8156119000000001,0.6480003400000002,0.5992086489260874,0.4942968280124081,0.21640325107391267,0.1537035119875921,7.2813574539671055,0.7165237660328967,2.9900286938716882,4.291328760095417,0.2788270361283126,0.437696729904584,3.2688557300000007,4.729025490000001,9.858471880000002,5.906225720000001
NO,2007,26.05889159330208,35.69711177164668,4.6915494939836995,3.4248311306081005,2.4709248417837033,1.8037751345021034,46.44396306000001,34.94799881000001,,,18.072691568431136,13.193064844954728,2.737756857258137,1.99856250579844,2.078746582503351,1.5174850052274462,29.467361310000005,23.321999530000003,,,0.3820810158220011,0.3820810158220011,0.3820810158220011,3.9334753400000007,41.192634270000006,0.00200036,0.5530773393053846,25.130598811475057,0.0009898201413471174,2.203179818155803,0.0009012955641657675,5.022086038360326,0.00010924429448711494,8.28369226270344,0.8046099200000001,0.6369983600000001,0.5911257830786031,0.48590448084812116,0.21348413692139706,0.151093879151879,7.4698786921605596,0.7315391578394416,3.4718761619097216,3.998002530250838,0.3237604180902792,0.40777873974916234,3.7956365800000005,4.40578127,9.946778470000002,7.720226600000002
NO,2008,27.164201437084024,37.21123484532058,4.8905455188040055,3.570098228726924,2.575731200914146,1.8802837766673266,46.872575080000004,34.88899982000001,,,18.552207576556338,13.543111530886126,2.8103967423819984,2.051589621938859,2.133901192948155,1.557747870852153,29.964415880000004,23.656001500000002,,,0.3813173463345827,0.3813173463345827,0.3813173463345827,3.92561346,40.76874403000001,0.00200036,0.5473859313570597,24.871993948000764,0.0009898201413471174,2.1805081333162306,0.0009012955641657675,4.970406574450644,0.00010924429448711494,8.198449442875315,0.84960639,0.68199483,0.6241835081990227,0.5202279387536455,0.22542288180097736,0.16176689124635463,7.7104496215344085,0.7543528384655933,3.6689979983761036,4.041451623158305,0.34214248162389754,0.4122103568416957,4.011140480000001,4.453661980000001,9.327004140000001,5.614894220000001
NO,2009,29.14040380094465,39.918361371157054,5.246333913217631,3.829823756648871,2.7631162819630255,2.0170748858330088,49.168383600000006,36.313000280000004,,,21.12452708119887,15.420904769275175,3.2000667224305372,2.336048707374292,2.429773025825706,1.7737343088527653,34.07509753000001,26.892002480000002,,,0.3764551666395402,0.3764551666395402,0.3764551666395402,3.8755579400000006,39.76360965000001,0.0030005400000000003,0.5338903863795045,24.25878653111563,0.0014847302120206763,2.126748721717654,0.0013519433462486513,4.847863517277186,0.00016386644173067242,7.996320493510037,0.8365807900000002,0.65700196,0.614613941867963,0.5011632938740973,0.22196684813203713,0.15583866612590278,7.493606916622801,0.7317571033772006,3.7237517000648497,3.7698552165579517,0.3472483899351514,0.3845087134420492,4.071000090000001,4.154363930000001,9.221171140000001,5.777807260000001
NO,2010,34.8945687612911,47.8007791250563,6.282293160039584,4.5860740068288965,3.3087307833831807,2.4153734718697217,55.12585110000001,39.731999310000006,,,24.697776398807427,18.02937677112942,3.741363395642396,2.731195278818949,2.840773223515464,2.0737644531662887,34.96729298,26.569165310000002,,,0.3604034214520729,0.3604034214520729,0.3604034214520729,3.7103072700000004,39.426432690000006,0.0030005400000000003,0.5293632436216621,24.053083277114126,0.0014847302120206763,2.108714879343069,0.0013519433462486513,4.806755884000476,0.00016386644173067242,7.928515405920676,0.7900375300000001,0.56699739,0.58041983074573,0.4325075066601265,0.20961769925427012,0.1344898833398736,8.17798779232656,0.8014770576734411,3.7333471612894944,4.444640631037065,0.3481431887105061,0.45333386896293504,4.08149035,4.8979745,14.964181440000003,5.17887389
NO,2011,31.208348437239746,42.75116224279417,5.6186392577200905,4.101606658135666,2.9592004383040527,2.1602163199619584,49.82666486000001,36.05900108000001,,,23.209258838920352,16.942758952411857,3.5158740632261645,2.5665880661551,2.66956182542928,1.9487801325633742,33.077627320000005,25.185648880000002,,,0.33713635523481084,0.33713635523481084,0.33713635523481084,3.4707757900000002,39.10309543,0.005000900000000001,0.5250219210860132,23.855823278916354,0.0024745503533677936,2.0914212505593275,0.002253238910414419,4.767335546653653,0.0002731107362177874,7.863493432784658,0.7611486100000001,0.5400041600000001,0.559195899704344,0.41191698047798075,0.20195271029565612,0.1280871795220194,8.589040473647032,0.8418544563529695,3.9104163986334184,4.678624075013613,0.3646553013665814,0.47719915498638815,4.2750717,5.155823230000001,14.835821130000003,5.088380860000001
NO,2012,32.83980548597797,44.986034912298585,5.912360940549888,4.316023486601418,3.11389649418183,2.273144440752736,52.73738637000001,38.25000004,,,24.00904502536824,17.526602868518815,3.6370303452330353,2.655032152020116,2.7615543654179575,2.015934686755109,34.32666606,26.162731700000005,,,0.3492725997663726,0.3492725997663726,0.3492725997663726,3.5957168800000003,39.36270029000001,0.013002340000000003,0.528507533690889,24.014201729379295,0.006433830918756264,2.1053061646558198,0.00585842116707749,4.798985815348559,0.0007100879141662472,7.915699046925446,0.8363830800000001,0.6090049500000001,0.6144686895218665,0.4645510140146766,0.22191439047813352,0.1444539359853236,9.20931215559731,0.9041707344026919,4.018923831550693,5.190388324046616,0.37477386844930716,0.5293968659533848,4.393697700000001,5.7197851900000005,14.983754730000003,5.078332540000001
NO,2013,21.883638055555554,34.71284583333333,6.577225555555556,6.360721111111111,0.7950900000000001,0.7950900000000001,52.00508055555556,38.902006944444445,,,25.384592444396723,18.530752484409607,3.8454063010041812,2.807146599733052,2.919771777890791,2.131433397860277,35.12762416,26.495954460000007,,,0.3350961376397256,0.3350961376397256,0.3350961376397256,3.4497720100000007,39.489374250000004,0.028005040000000002,0.5302083352540242,24.091482353088743,0.013857481978859644,2.112081296110841,0.012618137898320746,4.814429535742113,0.0015294201228196092,7.941172729804285,0.7961898000000001,0.6040040500000001,0.5849397419860252,0.4607363107581825,0.21125005801397492,0.14326773924181765,9.321654506551951,0.9173974934480493,3.81667448697979,5.504980019572161,0.35591365302021105,0.5614838404278383,4.172588140000001,6.06646386,14.428050070000001,4.840906090000001
NO,2014,19.686345833333334,31.436047777777777,6.636101388888889,6.436153055555556,0.8045188888888889,0.8045188888888889,48.88636777777778,36.871161666666666,,,24.800007022793615,18.10400512663934,3.756849887556464,2.7425004179162187,2.8525319346866147,2.0823483123212285,33.550572900000006,25.117683160000002,,,0.31053444829734306,0.31053444829734306,0.31053444829734306,3.1969125500000004,40.27637635000001,0.06500007000000001,0.5407751036874953,24.571612706230358,0.03216339982551767,2.154173946272548,0.02928686574489811,4.910378540427369,0.0035498044295842177,8.09943605338224,0.7517399400000001,0.5890013500000001,0.5522835968812839,0.4492922009887004,0.1994563431187162,0.1397091490112998,9.968283764122354,0.9801633458776471,4.181238185614593,5.787045578507763,0.38991005438540793,0.5902532914922392,4.57114824,6.3772988700000015,14.300306150000003,3.6186163500000004
NO,2015,21.171324722222224,33.36163027777778,6.718765555555556,6.511346944444444,0.8139180555555555,0.8139180555555555,51.02498694444445,38.56990166666667,,,26.490899491388028,19.33835662871326,4.012996152945441,2.929487191650172,3.047020781417728,2.2243251704349416,34.131526290000004,25.12367261,,,0.3256383847570825,0.3256383847570825,0.3256383847570825,3.3524056500000006,40.694684190000004,0.16100572000000002,0.5463915589411539,24.82681188669138,0.07966901184191566,2.176547057562872,0.07254381273436562,4.961377414382139,0.008792895423718717,8.183556272422463,0.7850598900000001,0.63299764,0.5767628893263608,0.48285271824292586,0.20829700067363935,0.15014492175707422,9.610539310904755,0.9451510690952469,4.012413385575657,5.598125925329097,0.3741667544243436,0.5709843146709034,4.38658014,6.16911024,14.194031210000002,3.6539948100000004
NO,2016,22.246335277777778,34.69895833333333,6.825051111111112,6.58272,0.82284,0.82284,52.587231111111116,39.843110277777775,,,29.888075455941753,21.81829508283748,4.527620206427081,3.3051627506917693,3.437768772647438,2.5095712040326297,35.87630541,25.713290350000005,,,0.3342127211616766,0.3342127211616766,0.3342127211616766,3.440677350000001,41.679663780000006,0.27221178,0.5596164934606744,25.42772336886402,0.134696105978899,2.229228494243017,0.12264955799339508,5.081463258239216,0.014866116027705885,8.381632165193082,0.7319224200000001,0.57954616,0.5377241852490288,0.4420797504130499,0.19419823475097137,0.13746640958695014,9.257524186668487,0.9111314233315141,3.785228607401019,5.472295579267469,0.35298125259898194,0.5581501707325321,4.138209860000001,6.03044575,13.791691360000003,3.30980496
NO,2017,22.48101833333333,35.36974444444444,6.877705277777778,6.604606944444444,0.8255761111111112,0.8255761111111112,53.35182277777778,40.1326375,,,30.77015233536751,22.46221120481828,4.661242363156355,3.4027069251041393,3.5392265046996148,2.5836353484307186,35.995687360000005,25.532734600000005,,,0.3677520457355886,0.3677520457355886,0.3677520457355886,3.7859604200000003,40.678099810000006,0.41685409000000007,0.5461688869774162,24.816694170072793,0.20626815887386474,2.1756600453103143,0.18782056340926517,4.959355495057753,0.022765367716870124,8.180221212581733,0.7952012500000001,0.6315555200000001,0.584213480255543,0.4817526642805881,0.21098776974445715,0.14980285571941207,9.63055193623289,0.9483868137671099,3.8757897619524657,5.754762174280426,0.36142628804753524,0.5869605257195746,4.237216050000001,6.3417227,13.906153820000002,3.62172156
NO,2018,22.63333722222222,35.51366361111111,6.930984166666667,6.6493561111111115,0.83117,0.83117,53.62114,40.40455305555555,,,32.26732307286199,23.55514584318925,4.888042529448218,3.568271046497199,3.7114332035306314,2.709346238577361,37.357118420000006,26.385074040000003,,,0.3706395297738155,0.3706395297738155,0.3706395297738155,3.8156867,40.333875070000005,0.6359400300000001,0.5415471164425577,24.606691241267036,0.31467648342442867,2.157249253829803,0.28653338804737405,4.917388616962967,0.03473015852819728,8.110998841497645,0.7353765300000001,0.5697537000000001,0.5402618291778901,0.43461002915265934,0.19511470082211,0.13514367084734086,8.950116964098603,0.8873860259013976,2.914988357420859,6.035128606677745,0.2718293525791413,0.6155566733222563,3.18681771,6.650685280000001,14.223827270000001,4.13640721
NO,2019,22.410991944444444,34.77112638888889,6.893713333333333,6.584033888888889,0.8230038888888889,0.8230038888888889,52.729818611111114,40.007625833333336,,,33.17033174950403,24.21434217713794,5.024835557054507,3.66812995664979,3.815298540546586,2.785167934599008,37.21423224,25.935132600000003,,,0.36177260402418987,0.36177260402418987,0.36177260402418987,3.7244028300000003,39.29449034,0.8592360300000002,0.5275917054529355,23.9725885400609,0.4251680340864325,2.1016579691009443,0.3871431254426225,4.790669856836973,0.046924870470945,7.9019822685482515,0.7190829000000001,0.55903084,0.5282913270084127,0.4264305956585022,0.19079157299158736,0.13260024434149784,9.540167592468885,0.9403232075311176,3.743666005400255,5.796501587068629,0.34910544459974574,0.591217762931372,4.092771450000001,6.387719350000001,14.476023820000002,3.8661725300000005
NO,2020,22.23200888888889,35.093740833333335,6.893310277777778,6.6,0.83,0.83,53.09094666666667,39.884008888888886,,,29.938147598302344,21.85484774676071,4.535205426956423,3.3106999616781883,3.4435281413843293,2.5137755432105604,35.359933410000004,25.179892030000005,,,0.37551300635476664,0.37551300635476664,0.37551300635476664,3.8658585200000006,37.26439243000001,1.08902157,0.5003343772803127,22.734076436420587,0.5388707454395507,1.9930785877757338,0.4906768333309204,4.543166230254379,0.059473991229528816,7.4937367982689995,0.71203512,0.5599961300000001,0.5231135080828572,0.4271669221010349,0.18892161191714288,0.1328292078989653,4.310146567639439,0.41792526236056077,2.4808416079319486,1.8293049597074909,0.23134417206805133,0.18658109029250944,2.71218578,2.01588605,14.163525720000003,3.6082772800000003
NO,2021,23.290511944444443,37.32055888888888,7.185530555555555,6.842423888888889,0.8553030555555555,0.8553030555555555,56.01439361111112,41.577725,,,31.61518814226831,23.079087343855864,4.789253321912077,3.496154924995816,3.636423720124704,2.654589315691034,36.66298187,25.912686700000005,,,0.36193527918127305,0.36193527918127305,0.36193527918127305,3.7260775500000003,38.734261610000004,1.5237509700000003,0.5200697340888343,23.630806964160435,0.7539839831346394,2.0716942473492144,0.6865514158222948,4.722368401174295,0.08321557104306578,7.789322263227229,0.7624046500000001,0.5940022500000001,0.560118679314839,0.4531069042451944,0.20228597068516108,0.14089534575480572,4.623267067913114,0.4467500220868868,2.8367885398350863,1.7864785280780275,0.2645370401649142,0.1822129819219726,3.10132558,1.9686915100000002,14.48664201,3.6986772700000006
PL,1990,2.98967582657818,159.88674677630206,23.2307041726338,2.610257943526038,12.628305583770258,1.768018827442372,207.35460781000003,20.215998690000003,,,34.94096901748625,4.515890698119787,6.219053321300727,1.6100847852050117,5.812172809627974,2.312637207014387,57.610088880000006,19.29299537,,,3.832569086762227,3.832569086762227,3.832569086762227,39.455810070000005,70.14883382000001,0.027004860000000006,0.9418608703254747,42.79605398062961,0.013362571908186087,3.7518963688114053,0.012167490116237863,8.55234158188448,0.001474797975576052,14.106681018349045,12.21889668,5.31900376,8.976902581963621,4.057353869218759,3.24199409803638,1.2616498907812415,2.4800355879349305,0.2521654220650697,0.09005053133771836,2.389985056597212,0.008397418662281652,0.24376800340278806,0.09844795,2.63375306,0.96167307,4.612446370000001
PL,1991,2.988196694127649,185.65779868398522,26.616608496985016,2.6089665268466096,14.411384353704795,1.767144105842936,238.08473126,20.20599689,,,34.91528994177569,4.2527988688942076,6.161215864932062,1.516282658522843,5.704748146547299,2.1779049927511247,56.785091570000006,18.169002390000003,,,4.1564101369712585,4.1564101369712585,4.1564101369712585,42.789712390000005,76.062526,0.025004500000000002,1.0212616951172866,46.40385009039118,0.012372751766838969,4.068189014150928,0.011266194552072095,9.273321714829462,0.0013655536810889368,15.295903485511154,10.041342,4.889996320000001,7.377110330568713,3.7301055582291025,2.6642316694312878,1.1598907617708984,2.5240715425319995,0.2569522074680012,0.05627493334631189,2.4677966091856876,0.00524776665368812,0.25170444081431304,0.06152270000000001,2.7195010500000003,0.6939969900000001,1.8073834100000004
PL,1992,2.802008317034888,190.15614754820172,27.06972190185249,2.4464071998526697,14.625537078022125,1.6570369988367197,242.41320792000002,18.947002870000002,,,34.3773010400897,4.19217499375345,6.0672871327333056,1.4946679681972017,5.618794792994089,2.146858840694724,55.924901880000014,17.91000229,,,4.3687644795259315,4.3687644795259315,4.3687644795259315,44.97587327,79.07913866000001,0.026004680000000006,1.0617645698004634,48.244210239032796,0.012867661837512529,4.229531939882327,0.01171684233415498,9.641098347506736,0.0014201758283324945,15.9025335637777,8.38855618,4.398000800000001,6.162851982736373,3.354809729013465,2.225704197263627,1.0431910709865364,2.701515398739206,0.2753459212607941,0.02250997333852476,2.6790054254006814,0.002099106661475248,0.2732468145993189,0.024609080000000005,2.9522522400000004,0.5765688800000001,2.78044225
PL,1993,2.6924235215865417,225.48028637492448,31.630977732999675,2.35072974202738,17.013424725588802,1.592231316618039,283.93569225000005,18.205997420000003,,,35.17892011470485,4.598986512608859,6.272138485250145,1.639711566623521,5.872538762504561,2.355191485933185,58.160118100000005,19.648001120000004,,,5.350444660273409,5.350444660273409,5.350444660273409,55.082145560000015,77.53672154,0.026004680000000006,1.0410551402641748,47.30322002246631,0.012867661837512529,4.147036068225076,0.01171684233415498,9.453051342964436,0.0014201758283324945,15.592358966080008,8.41710783,4.58099885,6.18382813036383,3.4944012539923803,2.2332796996361703,1.0865975960076202,2.7129018977215327,0.27631048227846805,0.04501994667704952,2.667881951044483,0.004198213322950496,0.27211226895551754,0.04921816000000001,2.9399942200000004,0.24225290000000002,1.56738673
PL,1994,2.6924235215865417,212.5807941716619,29.935641524681255,2.35072974202738,16.12053243964333,1.592231316618039,268.54985353000006,18.205997420000003,,,29.377285934300726,3.9967276491876222,5.269778826035101,1.424983643037343,4.966075872878596,2.046768109702655,49.03906963,17.07500318,,,5.622033094401004,5.622033094401004,5.622033094401004,57.87811386000001,81.38239038000002,0.025004500000000002,1.092689427013975,49.64936666961618,0.012372751766838969,4.352720898189185,0.011266194552072095,9.92190409132064,0.0013655536810889368,16.36570929386005,7.843981430000001,4.51599878,5.762767211797203,3.44481898306088,2.081214218202798,1.0711797969391208,2.813791771627356,0.2860102783726447,0.11256050467624312,2.7012312669511127,0.0104965253237569,0.2755137530488878,0.12305703000000001,2.9767450200000005,0.09483102000000002,1.5478832200000001
PL,1995,2.673050326327495,208.4361194063131,29.376552672084244,2.333815186821478,15.823525624765114,1.580774497901705,263.49840955,18.074997100000004,,,28.43521699633104,4.072331909820055,5.142571507902631,1.4519394039001197,4.8877394320732055,2.0854858816407966,48.08042036,17.398003170000003,,,5.409966822436998,5.409966822436998,5.409966822436998,55.694918630000004,84.55535676000001,0.024004320000000003,1.135291601753596,51.585114323321115,0.01187784169616541,4.522426371412441,0.01081554676998921,10.308742914318415,0.0013109315338453793,17.00378154919445,7.8345495000000005,4.55100508,5.755837820462837,3.4715219058563385,2.0787116795371636,1.0794831741436623,2.9912356278345626,0.3044039921654377,0.078795544668456,2.9124400831661066,0.007347865331544028,0.29705612683389365,0.08614341000000002,3.20949621,0.20843286000000003,1.6250017500000002
PL,1996,2.842971686307324,211.21353534316415,29.867603526504773,2.482171933636314,16.10450146755141,1.681261701550403,267.75749,19.223994580000003,,,32.050134490823034,4.475163540689125,5.7727816507870955,1.595564022656206,5.463492598635764,2.291780382545784,53.84669066000001,19.118998940000004,,,5.618213617275321,5.618213617275321,5.618213617275321,57.83879283000001,96.65575537000001,0.023004140000000003,1.2977589065607418,58.967265727712,0.011382931625491852,5.169613774734402,0.010364898987906327,11.783988282690816,0.001256309386601822,19.437128678302066,7.455888330000001,4.70299755,5.47764540066554,3.587462270644991,1.9782429293344612,1.1155352793550095,3.4688126892178186,0.3534100707821822,0.04501994667704952,3.423792742540769,0.004198213322950496,0.34921185745923167,0.04921816000000001,3.7730046000000006,0.19776815,1.9149492800000003
PL,1997,2.9238664719797325,197.99748413978304,28.190659803616693,2.552800412822607,15.23193689060233,1.7291008360944415,252.44459464000005,19.771,,,31.076017243513846,4.18679043941899,5.566085272545279,1.4927481721727691,5.236938304421548,2.144101351302378,51.75106933000001,17.886998150000004,,,5.833500631411856,5.833500631411856,5.833500631411856,60.05514519000001,102.94236350000003,0.025004500000000002,1.3821667275077076,62.80256855793295,0.012372751766838969,5.505851755191927,0.011266194552072095,12.550433242519688,0.0013655536810889368,20.70134321684776,7.0121456800000015,4.549004720000001,5.151639326235555,3.4699960245537413,1.8605063537644464,1.0790086954462603,3.1356142999232337,0.3192283900767668,0.06754055799919362,3.06807374192404,0.006298312000806404,0.3129300780759604,0.07383887000000001,3.3810038200000005,0.17917178000000003,2.4666067000000003
PL,1998,3.004169604671929,176.43297595018834,25.41606808139338,2.6229123253371296,13.781190023341845,1.776590081998706,227.17080199,20.3140047,,,29.19390351802683,5.419632882060276,5.53376819496974,1.932302845247158,5.510003784317125,2.775453501704471,53.09512517000001,23.15400418,,,5.356697486623794,5.356697486623794,5.356697486623794,55.14651761000001,108.75932897000003,0.022003960000000003,1.4602688407129794,66.35135411431668,0.010888021554818293,5.816970991762499,0.009914251205823444,13.259620736600073,0.0012016872393582644,21.871114286607803,6.8257167800000005,4.517999140000001,5.014674908122262,3.4463448643634775,1.8110418718777384,1.0716542756365233,3.168668846058151,0.32279671394185006,0.04501994667704952,3.1236488993811014,0.004198213322950496,0.31859850061889955,0.04921816000000001,3.4422474000000007,0.10749609000000002,3.0671682700000003
PL,1999,3.0760416823960997,175.174525490638,25.30397917083228,2.685663162778913,13.731609519600365,1.8190934147861852,226.07005738000004,20.799999140000004,,,30.63544639605183,6.128861443445413,5.8975700860023705,2.1851694871245826,5.957439347263822,3.1386572346954966,57.04739459000001,26.18400297,,,5.464180577912159,5.464180577912159,5.464180577912159,56.25304233,119.02592081000002,0.022003960000000003,1.5981143414737047,72.61474574402133,0.010888021554818293,6.366077606184685,0.009914251205823444,14.511293722679484,0.0012016872393582644,23.935689395640814,6.545003470000001,4.395000260000001,4.808442209432273,3.3525209070595685,1.736561260567728,1.0424793529404326,2.8239312539035737,0.2877333960964269,0.03376496000778713,2.7901662938957865,0.0031486599922128716,0.28458473610421403,0.03691362,3.0747510300000003,0.08360807,4.26027834
PL,2000,0.014098809641765261,157.5591736572566,15.634047767140947,0.50819280133744,8.043993339718275,0.8193837862803179,200.126598,21.034000000000006,56.944444000000004,181.23814214521184,35.11711969473408,7.966801565007801,4.069258228315135,2.083114558141031,4.670590958448644,3.6162623311061393,57.7397799254997,27.74081492549969,5.997778000000001,44.092662812740194,3.5183186173855505,34.90584321269483,16.101933169919608,54.526094999999984,104.1842130745003,0.0351850745003029,1.2077163882017752,60.360934429331095,0.0,11.53122819243955,0.0351850745003029,22.489477016832534,0.0,8.594857047695347,6.279833000000002,4.309,3.439004004601107,2.214075865642359,2.8408289953988937,2.094924134357641,3.2842170799245345,0.023449920075464738,0.036917000000000005,3.247848893261183,0.018828587673809856,0.004621332401654884,0.05574558767380986,3.252470225662838,0.07166700000000001,3.308665220000001
PL,2001,0.019043676832949913,175.88036082948574,15.68404803351298,0.4650170633906313,7.996081106419195,0.7661952928957855,218.78968400000005,21.376,64.27777800000001,199.5614854178532,38.316762588697635,8.452213441762192,4.4712602547741715,2.0069988765673723,5.4366781820746795,4.042598648643315,62.61185754837512,29.111400548375112,7.01,48.458100873743554,3.403584508416777,34.9076527525758,15.470322739007417,53.78155999999999,103.49679345162488,0.03759945162488575,1.0755947031432427,59.183640454597516,0.0,10.705448422369816,0.03759945162488575,21.384771375378968,0.0,11.147338496135356,6.190056,4.2669999999999995,3.642829405635913,2.4083680247557484,2.5472265943640866,1.8586319752442517,3.2399633071460543,0.018703692853946186,0.036917000000000005,3.2034712255731326,0.014242401847405266,0.0044612910065409215,0.051159401847405264,3.2079325165796737,0.071667,3.0122165200000004
PL,2002,0.02114376934148455,173.42066699813762,16.022062270069107,0.4268690026514238,8.372814798600508,0.7251039969608306,217.41375200000002,21.659,57.777778000000005,197.8167056826837,44.280791862445625,6.315084738860465,5.387706776150029,2.4885186173489933,6.2067183959307455,4.580482387846842,70.83646907616618,28.62085607616617,8.788056000000001,56.11727126141084,3.2703527085256314,32.728604013202954,15.045516278271421,51.04447300000001,100.31497792383384,0.03814392383383274,1.0103719123444954,58.47152309867058,0.0,10.421443473988283,0.03814392383383274,21.97895647891953,0.0,8.432682959910947,6.121500000000001,4.2940000000000005,3.7224023621321787,2.568855695569833,2.399097637867821,1.7251443044301664,3.18895395514147,0.020768044858529913,0.04922200000000001,3.140203748942562,0.01621780793495758,0.0045502369235723315,0.06543980793495759,3.1447539858661337,0.059722000000000004,3.12838859
